"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130"
"60",0.2138417,0.6488423,0.2401749,0.671999,0.04218006,0.03934983,0.4675879,0.4051283,0.9691083,0.9608268,0.65756,0.9017252,0.6310154,0.2940427,0.4515938,0.6690182,0.1018918,0.3322272,0.3570119,0.1261071,0.09719632,0.1857512,0.6604746,0.08156117,0.06646239,0.3601276,0.4386392,0.05603331,0.1103071,0.4327313,0.3026303,0.05826397,0.1826422,0.5902932,0.0714666,0.6758104,0.2364467,0.1098951,0.6465768,0.1972997,0.5405573,0.04894392,0.2874595,0.3855602,0.1186992,0.1647774,0.467707,0.07989909,0.06909654,0.7171444,0.9038041,0.8493817,0.5184338,0.001279558,0.3274463,0.8441696,0.4924408,0.07610368,0.6169323,1,0.3956622,0.4471154,0.4865624,0.8258397,0.2052206,0.0693558,0.07034326,0.06618968,0.02939724,0.6612596,0.6907639,0.8521738,0.6673088,0.8860185,0.3538465,0.834034,0.1744854,0.8837094,0.007434852,0.38019,0.1883908,0.2963775,0.4516546,0.3453684,0.04802701,0.02930442,0.03006643,0.007990741,0.2044903,0.9422322,0.1636053,0.3417448,0.9021571,0.007526469,0.4530955,0.2720801,0.5088324,0.815341,0.1672364,0.8730676,0.4379959,0.1510367,0.3806559,0.2780128,0.5015986,0.1312282,0.3388689,0.1152762,0.183428,0.1385908,0.2339004,0.1105845,0.6525421,0.3669931,0.564487,0.1489196,0.6691732,0.363184,0.6833459,0.595949,0.6338545,0.7660235,0.007698545,0.6955956,0.07832763,0.8043053,0.7617007,0.07826179,0.5388532,0.02890352
"61",0.4563963,0.5380135,0.284139,0.2926734,0.1234571,0.04251092,0.1830357,0.01299455,0.6168814,0.1900062,0.08470285,0.6689561,0.06972385,0.7022484,0.3089249,0.001804191,5.780799e-05,0.02024865,0.0003132259,0.1958057,0.0009663804,0.9402594,0.1531242,0.1724947,0.03785323,0.001586254,0.002137857,0.2384678,0.002452938,0.009223947,0.2521172,0.5581123,0.02692509,0.2766995,0.0326417,0.02445182,0.3272951,0.0002575285,0.005104712,0.02671285,0.01476014,0.01673745,9.524931e-05,0.01902906,0.02380657,0.3512515,0.6190673,0.3878032,0.03141542,0.06197845,0.008028232,0.7731284,0.4879278,0.08375771,0.3484462,0.2307458,0.4007084,0.6445535,0.0308849,0.2840451,1,0.485196,0.002048021,5.093818e-07,5.088152e-13,0.000147687,0.3296447,0.2004561,0.1177404,0.004454246,0.4546814,0.01022602,0.7573627,0.3093668,0.325038,0.1071618,0.1076737,0.08079072,0.3045588,0.735561,0.0002262741,0.005527715,0.01216274,0.9299157,0.01263936,0.07069265,7.144943e-05,0.131351,0.1051279,0.002613023,0.9611483,0.07970294,0.006123772,0.7214383,0.2182528,0.3535226,0.000641161,0.06562921,0.6867266,0.3508462,0.71642,0.4654374,0.3436516,0.05216715,0.567999,0.7805965,0.403794,0.4608446,0.6776621,0.00167208,0.01424611,0.0004288168,0.2851558,0.1775462,0.1352797,0.002723513,0.2120134,0.01363959,0.8966891,0.9744478,0.1833777,0.4133565,0.6481448,0.2957995,0.1924504,0.006113313,0.6919221,0.009263702,0.5460742,0.04665421
"62",0.4961638,0.8009802,0.1952548,0.03562603,0.07099217,0.7668708,0.1072724,0.9004903,0.4117532,0.05592509,0.7713711,0.3587747,0.2575428,0.08874926,0.4489627,0.05039537,0.1169384,0.7304011,0.8733248,0.806938,0.1103905,0.224415,0.630799,0.951867,0.6690808,0.1140333,0.8697354,0.2724954,0.4182993,0.4653106,0.1026202,0.7383656,0.1190436,0.006176831,0.3856758,0.2245235,0.1415608,0.753377,0.05012293,0.09071507,0.8496977,0.3161811,0.7847822,0.3381804,0.8511818,0.1247266,0.09476885,0.1330101,0.990753,0.0310883,0.8595913,0.002398129,0.8157674,0.7459095,0.03594347,0.7431488,0.1590196,0.004381852,0.9303068,0.1195746,0.236986,1,6.550316e-14,0.3289034,0.6670075,0.3488503,0.06995224,0.2322066,0.2388893,0.05650084,0.7566438,0.7350123,0.8636338,0.2035551,0.2429097,0.4207195,0.5908098,0.7011614,0.9793113,0.4140484,0.08543136,0.08612001,0.5184736,0.2872,0.448557,0.9382076,0.06646533,0.4361316,0.2012704,0.8890787,0.09856782,0.08965987,0.877838,0.7138494,0.4758938,0.1490751,0.3696735,0.9651603,0.3991236,0.2928416,0.7016869,0.9305099,0.09019588,0.7927808,0.0007643787,0.4611432,0.4877361,0.5727731,0.1561206,0.3957632,0.05575325,0.5405462,0.1505292,0.03383891,0.6316278,0.7514405,0.5943022,0.4163066,0.7506467,0.7937132,0.8442702,0.8524303,0.9604078,0.594103,0.1845542,0.7916285,0.9700001,0.1373319,0.838409,0.9732902
"63",0.6045918,0.4710753,0.380275,0.7050048,0.6420745,0.218727,0.5013863,0.1673641,0.05331536,0.9461042,0.7915416,0.9094257,0.07558145,0.3247047,0.6620435,0.08587751,0.2015713,0.7724945,0.694096,0.3168886,0.05314191,0.115709,0.3041886,0.8808483,0.01407529,0.6297351,0.7170169,0.5489587,0.03808395,0.1653577,0.0002188882,0.8248909,0.3715775,0.468835,0.01667966,0.2945839,0.07944556,0.5333294,0.1162451,0.3422043,0.9863363,0.9142983,0.5303132,0.3312758,0.01594709,0.04380461,0.007300048,0.4581652,0.5455118,0.0003548688,0.8321745,0.009068957,0.4589396,0.06813125,0.07801081,0.1222552,0.9426325,0.2722524,0.4154974,0.7717568,0.09157909,0.9419727,1,7.600249e-05,0.2018893,0.7913294,0.6432797,1.044746e-05,0.01666352,0.5467685,0.7821905,0.4001114,0.486712,0.002793333,0.2821711,0.0328253,0.005230485,0.8543336,0.3598886,0.4402085,0.02181026,0.1390109,0.914418,0.08753873,0.07335389,0.1567133,0.1187554,0.3269135,0.331076,0.1297181,0.2157824,0.6697606,0.4250225,0.9966441,0.5187846,0.9427328,0.6103493,0.7163421,0.5429913,0.1210577,0.9716264,0.3984048,3.112593e-05,0.0333365,0.008865232,0.8134359,0.2817805,0.7498122,0.1593885,0.005316401,0.9641933,0.71459,0.8955666,0.3832155,0.924778,0.837011,0.0005068297,0.7145121,0.5394295,0.1472938,0.9692925,0.4998132,0.116479,0.3474977,0.8554694,0.6290625,0.3104439,0.6187767,0.787123,0.001688005
"64",0.6915039,0.6589843,0.2346893,0.7652377,0.06623654,0.08159161,0.5277757,0.2900304,0.2686312,1.164787e-05,1.505235e-08,0.02448705,0.0002323896,0.0003750815,0.5203109,0.02015081,2.545784e-06,0.0004649787,1.015501e-06,1.438988e-05,0.01109986,0.09103704,0.3757155,0.3925013,2.442065e-05,0.5374088,0.4286322,1.094724e-08,8.229527e-05,0.0001107498,2.562062e-12,0.2159791,0.0009284453,0.006620942,6.837164e-11,0.9397425,0.09177004,0.7819724,3.456123e-07,0.7828841,0.07908461,1.931029e-08,0.4948083,0.4945412,2.027267e-13,2.418643e-08,0.753621,0.3747075,9.099648e-06,0.002207422,0.0975477,0.5113326,0.2529754,0.8384742,0.1228552,0.09930891,0.7857478,0.8983826,0.3808601,0.3083436,4.283159e-06,0.902102,6.730383e-11,1,0,3.99474e-05,0.003570554,0.00017532,5.636352e-10,0.5892311,0.2900451,0.03741458,0.8221824,0.5222852,0.444209,0.07906585,0.02104662,0.1074541,0.4285876,0.08949015,0.0001202332,7.54406e-06,0.00250983,0.1256464,0.001535051,0.6915372,2.647915e-05,0.0004117456,0.01137373,0.0002501682,0.06947794,0.005327027,0.001161129,0.783011,0.9501101,0.4097271,0.1090249,0.1979868,0.222009,0.02824612,0.3608137,0.0008723728,0.07820436,0.361821,0.3721474,0.08876086,0.0239026,0.2348157,0.0009709554,2.014286e-09,0.4840724,0.009516649,0.07863529,0.150356,0.06635032,7.965311e-08,0.001360473,0.8526716,0.6350191,0.7935227,0.460463,0.299196,0.624749,0.0002186853,0.01091082,0.0002360402,0.9671846,0.4217972,0.4385377,1.812208e-10
"65",0.4531297,0.8802531,0.06994574,0.6882446,0.71989,0.08337204,0.3529626,0.4792609,0.2744847,0.231098,0.3920068,0.5262101,0.1315678,0.8644635,0.0104983,0.1379704,0.7549039,0.1531964,0.5642922,0.04477682,0.6966233,0.0001064272,0.6851384,0.3058203,0.2714152,0.0866176,0.3835661,0.08877267,0.160087,0.2430667,0.5118321,0.5952159,0.5098811,0.8041329,0.2558613,0.3453731,0.1035886,0.5875033,0.01274058,0.3233548,0.4627387,0.003709595,0.241179,0.6677156,0.1249415,0.3018333,0.03410252,0.6031201,0.5311361,0.2746692,0.8745297,0.1311435,0.4192476,0.4204863,0.1159221,0.1644743,0.3076426,0.1840732,0.1204133,0.1232452,0.00124583,0.8252176,0.01066783,3.710815e-06,1,0.01230066,0.3342137,0.08243106,0.3614675,0.1608365,0.5248634,0.1547334,0.05119334,0.4668526,0.0114829,0.2740982,0.09372019,0.160622,0.2407473,0.4393877,0.01569204,0.262318,0.5924055,0.402808,0.6972726,0.2470111,0.2008167,0.6626407,0.6379964,0.602196,0.5212499,0.1761711,0.2653156,0.7933739,0.1336904,0.4720057,0.4008083,0.2151879,0.8981071,0.09658667,0.7686362,0.9347464,0.8137672,0.05363116,0.9803344,0.2295334,0.2946174,0.5063747,0.07725634,0.001400752,0.5018744,0.009841498,0.357476,0.5165944,0.562578,0.727446,0.3265343,0.2362692,0.339748,0.4780242,0.9160435,0.3142389,0.5879601,0.1758931,0.0271107,0.02510716,0.106829,0.2427358,0.3781717,0.7517462
"66",0.4932744,0.0003970105,0.5029241,0.04504945,0.7007942,0.5353769,0.00426931,0.1585188,0.5626696,0.0007946081,4.398535e-05,0.06059033,0.0133187,0.01664039,0.1703065,0.01237822,0.06069902,0.001996458,0.1742981,0.00264167,0.007135337,0.1902054,0.000104554,0.02328697,0.006967718,8.900778e-05,0.05671316,0.02171704,0.0101618,2.344129e-07,0.02999544,0.506999,4.077576e-07,7.802939e-05,0.0002405313,0.1444313,0.1964036,0.04551643,7.718803e-10,0.0005806405,4.589835e-06,0.002709514,0.002839863,0.4312599,0.001921333,8.919562e-07,0.08794835,0.005943967,0.002280091,0.0682564,0.0002353385,0.8990383,0.06157239,0.8323668,0.2445217,0.263476,0.2733557,0.2730919,0.001880426,0.640689,4.266628e-05,0.7629618,0.003323777,0.04752609,0.02151016,1,0.07103662,0.3001914,0.0004287421,0.008397307,0.1325613,0.2584114,0.05057972,0.01998283,0.6297818,0.1943001,0.5483762,0.03185633,0.9437922,0.03518225,0.1644486,0.05221699,0.4915181,0.1201879,5.591659e-06,0.04936359,1.45302e-07,0.4500673,0.00246953,0.03029103,0.9240964,5.124262e-06,7.577819e-06,0.06051349,0.7301996,0.1905257,0.1819854,0.5447069,0.6956606,0.2285742,0.7899095,0.3117451,0.3781159,0.6447642,0.3437981,0.05270794,0.5275284,0.007840816,5.837665e-05,0.02141201,0.1528563,0.08205169,0.02869978,0.006502679,0.003536886,4.077022e-05,0.1561288,0.4570419,0.9278215,0.7947669,0.521018,0.4745772,0.472574,0.0978276,0.1636977,0.1409774,0.5109824,0.01733605,0.3177378,0.001536699
"67",0.4450359,0.2738373,0.3799242,0.08078675,0.704103,0.4972014,0.3109454,0.1037359,0.1771927,0.06921455,0.2426178,0.6630518,0.09646133,0.311528,0.9681703,0.09278239,0.6884057,0.09125222,0.03699865,0.09170254,0.007153522,0.606503,0.2756401,0.0245366,0.6773637,0.1550951,0.4275591,0.001706735,0.1528172,0.07610558,0.1220497,0.3756903,0.05880086,0.09822879,0.0695689,0.1461495,0.7628808,0.2736917,0.2925728,0.6529778,0.02764483,0.2801128,0.6004896,0.5985077,0.05510235,0.02640302,0.4366881,0.3503649,0.3124997,0.2348909,0.7109482,0.01429111,0.1432381,0.01356608,0.6166193,0.3338621,0.2138973,0.003371876,0.2553227,0.6895894,0.1721575,0.09269361,0.6004295,0.9368622,0.4128887,0.0004869251,1,0.03720825,0.1573239,0.7872409,0.6720194,0.1857245,0.8173267,0.008559355,0.1721655,0.7678716,0.2203209,6.252063e-06,0.4954184,0.5118656,0.4558707,0.4504055,0.2343477,0.2396882,0.004826077,0.346798,0.5287925,0.1257475,0.3903671,0.7363383,0.7087973,0.07826921,0.08600081,0.6294926,0.8169043,0.2135396,0.7572409,0.03611053,0.01173519,0.6570551,0.02991892,0.04568152,0.1511934,0.05845705,0.2996383,0.9853152,0.4396308,0.1540161,0.6109765,0.01864387,0.1942028,0.6037041,0.2957484,0.04357455,0.221831,0.3837745,0.4472159,0.1337379,0.3635782,0.2260282,0.06412392,0.7859708,0.9130009,0.007945855,0.0873736,0.2554254,0.9823035,0.1037684,0.2924819,0.05618729
"68",0.5489048,0.1605136,0.1736748,0.3188515,0.06690735,0.7987344,0.9649805,0.000368873,0.4291529,0.06604098,0.05102428,0.1848413,0.000507913,0.01718561,0.01305437,0.02050716,0.2316405,0.043251,0.143381,0.01486538,5.483748e-05,0.007796222,0.004345822,0.0009266056,0.2802079,0.0009511662,0.1614471,0.007734932,0.2360381,0.01073763,0.3445178,0.4246013,0.02812244,0.0134048,0.007939225,0.02771355,0.9971078,0.004309895,0.06981727,0.530158,0.7253408,2.682731e-08,0.8511716,0.9315062,0.004851598,0.1793689,0.2494957,0.07681186,0.01220156,0.07343043,7.502124e-08,0.1733524,0.01474606,0.2269316,0.3083179,0.260346,0.5520508,0.0004198772,0.001080476,0.2557199,0.3905349,0.4711082,0.1940904,0.009173689,0.3083441,0.002427819,0.0595974,1,1.285868e-06,0.1891394,0.4720421,0.630475,0.8536212,0.45029,0.383439,0.09836496,0.4117905,0.0002489718,0.4249772,0.07539939,0.8083141,0.05319028,0.2246802,0.04203704,0.4494154,0.5291029,0.00167991,0.4776256,0.4573355,0.0007188962,0.04378988,0.1140057,0.06362318,0.8808488,0.4631274,0.2195772,0.1004511,0.1015484,0.7489433,0.7526137,0.7860048,0.1069067,0.8650683,0.04790235,0.02809275,0.3376469,0.01229696,0.610882,0.07110269,0.0648392,0.002989989,0.02292079,0.1417001,0.126806,0.09975755,1.038538e-05,0.09629047,0.8898842,0.9492197,0.2063065,0.5236706,0.9256879,0.1677156,0.0424747,0.04910212,0.7305008,0.6258365,0.02290876,0.3940031,0.6982467
"69",0.4195967,0.2163128,0.2849714,0.05603404,0.118924,0.1147301,0.4005931,0.3171837,0.496116,2.446247e-05,0.03128698,0.002859986,4.431604e-07,0.0063369,0.7061161,0.0001852414,2.004193e-06,0.01276626,0.0001616638,0.001052269,7.929265e-10,0.2966377,0.0004728026,0.001425529,1.774344e-05,0.04834977,0.006376909,2.605532e-07,0.002898027,7.155018e-06,0.003143636,0.0002230104,0.02689713,0.01186303,4.116752e-06,0.5077461,0.00870181,0.05953677,0.001043095,0.003846154,0.125521,2.81994e-06,0.2842577,0.3599398,1.851646e-10,0.000356507,0.5040929,0.1425256,0.5504699,0.0003531261,3.363134e-05,0.4230571,0.8550097,0.4314863,0.5108769,0.09198238,0.3912014,0.4847914,5.080852e-05,0.7579475,4.341151e-05,0.04132654,4.038622e-10,6.578738e-12,0.3317901,6.399351e-06,0.001407231,2.853587e-07,1,0.3039797,0.5482633,0.0327718,0.2808713,0.04542983,0.321692,0.002748108,0.9780411,0.9573216,0.2379907,0.04274789,0.03441274,0.04063636,0.009069735,0.5799281,0.008376922,0.6192147,2.09809e-09,0.9821087,0.100601,6.151067e-06,0.5812722,0.04831385,4.56396e-05,0.07992908,0.7205398,0.421263,0.6478317,0.1097316,0.9350614,0.1113705,0.2848899,0.1567456,0.005890636,0.02928721,0.5656415,0.03430079,0.2170147,0.603521,5.55234e-05,8.793298e-07,2.220594e-05,0.5244995,0.2158661,0.0001794162,0.0003175424,2.743369e-06,0.00597982,0.8885593,0.7344328,0.1159873,0.5262433,0.03751783,0.816907,0.3637734,0.03345219,0.4008761,0.4848185,0.01740892,0.7900153,8.421341e-11
"70",0.4839964,0.7750823,0.9290411,0.3041047,0.4462327,0.07101358,0.3215078,0.1585619,0.3397196,0.1993736,0.2893664,0.9831003,0.3428832,0.8307542,0.7317249,0.386288,0.7190403,0.6413463,0.9628093,0.3283076,0.02191156,0.006646361,0.04223935,0.6158843,0.3029828,0.8939638,0.1071393,0.7162122,0.7975463,0.3647633,0.1180502,0.1624607,0.2501039,0.09069706,0.5605419,0.7436608,0.0002029604,0.4745269,0.1321398,0.5806043,0.5221575,0.3684801,0.8673254,0.3389821,0.2746766,0.01550402,0.293086,0.7096914,0.1139351,0.6277821,0.1583204,0.9710026,0.3979584,0.1744187,0.8281837,0.52021,0.5480412,0.6069956,0.8884139,0.7687618,0.03925941,0.8197211,0.624618,0.5954041,0.8596301,0.5525165,0.2848836,0.07831766,0.4783894,1,0.4564426,0.2936092,0.9924029,0.6674204,0.7487752,0.1326587,0.640144,0.8406977,0.2083828,0.06172115,0.5045764,0.447751,0.7024131,0.5250835,0.04812828,0.9787075,0.842425,0.6779565,0.1232265,0.5122097,0.4474538,0.05408582,0.1682041,0.4009496,0.5432423,0.5740633,0.3714777,0.916754,0.01699935,0.3158493,0.2631435,0.9470662,0.5405525,0.01596522,0.9749752,0.7356656,0.06079046,0.09980082,0.2851227,0.4923157,0.2044824,0.1339671,0.4303517,0.07819324,0.936464,0.222253,0.7404154,0.894298,0.8607353,0.5947544,0.4753256,0.8475251,0.9999389,0.02283167,0.9523505,0.5862908,0.3156203,0.9559136,0.9658789,0.3923697
"71",0.2687871,0.2691799,0.3104515,0.1904496,0.8435225,0.5609385,0.1927873,0.9888901,0.3606937,0.09391352,0.7306821,0.8062489,0.2644616,0.5040932,0.6000779,0.4722311,0.9757161,0.08994081,0.6313018,0.5224869,0.05954006,0.3206546,0.1877454,0.07238063,0.01657473,0.1952831,0.7943673,0.4123707,0.4310317,0.6099771,0.2768921,0.3130865,0.9656504,0.3028435,0.6748835,0.4919204,0.5381094,0.3709865,0.1007693,0.2175981,0.4264106,0.4933542,0.01601503,0.5532932,0.7312188,0.4311035,0.9752261,0.5498234,0.006885378,0.03778744,0.8129843,0.3246031,0.607409,0.8966358,0.1175933,0.8640572,0.9167515,0.5364865,0.9112808,0.5698646,0.03466451,0.6121715,0.1457481,0.6995422,0.6124289,0.07878453,0.9494159,0.4724818,0.8730956,0.6891269,1,0.1865519,0.4798541,0.7107045,0.1692007,0.2441619,0.2362495,0.006436237,0.6631339,0.3919225,0.6258062,0.9104934,0.5288378,0.8515393,0.4703027,0.2413969,0.2931068,0.243219,0.9885058,0.8545369,0.121393,0.9563444,0.2564795,0.9440177,0.8193218,0.937831,0.2892439,0.5321575,0.7019025,0.1706106,0.3346701,0.1314028,0.07361913,0.1046779,0.885857,0.5892869,0.6548997,0.02888785,0.04565996,0.5469425,0.8769151,0.5213506,0.8498572,0.9235896,0.2359613,0.270115,0.1420041,0.7221468,0.6720007,0.4011923,0.6707554,0.9956555,0.2941861,0.2752281,0.8642376,0.6181367,0.2826928,0.3816164,0.3797342,0.9859194
"72",0.4941725,0.02977922,0.9828934,0.288484,0.7348834,0.8979631,0.7750407,0.9688411,0.7936655,0.6569314,0.009777017,0.27082,0.1168736,0.4229752,0.506448,0.003442092,0.7981961,0.5362851,0.718711,0.2665511,0.06711317,0.007734811,0.09610955,0.1146047,0.02737744,0.1343173,0.1305985,0.1124444,0.7821994,0.00651505,0.07138006,0.0007760634,0.01849646,0.02364244,0.1480441,0.01920572,0.06399209,0.2005224,0.008592154,0.2790405,0.5917209,0.1225304,0.4435298,0.7111302,0.4718723,0.06968411,0.0006609987,0.05668304,0.3445946,0.44763,0.01231476,0.1332705,0.06157413,0.3282593,0.5866386,0.0009645275,0.03984323,0.6206862,0.3927027,0.3137868,0.2830701,0.7389875,0.4091065,0.4620484,0.04919821,0.3073825,0.9141452,0.01071745,0.01791414,0.8341102,0.1724394,1,0.02350042,0.07636298,0.07892643,0.7055619,0.05163416,0.3098023,0.1857202,0.02304129,0.8687141,0.4419924,0.2556306,0.2449669,0.3899924,0.3904795,0.0335461,0.01682745,0.2004665,0.5092733,0.6105141,0.003161227,0.1144008,0.859785,0.3242612,0.02310456,0.2467461,0.01722079,0.7705603,0.001258504,1.918609e-09,0.2630739,0.4607057,0.7463464,0.1782151,0.05215723,0.8940665,0.4280658,0.105833,0.003352273,0.1277893,0.05940234,0.7510417,0.01177582,0.1488972,0.09788231,0.01029461,0.2254374,0.6370241,0.6342618,0.6780602,0.8628588,0.8808397,0.5921603,0.8437462,0.7911778,0.03579517,0.7993603,0.2570611,0.4124161
"73",0.4541001,0.3610659,0.2253763,0.8209693,0.4596633,0.7634612,0.6854995,0.2326417,0.0833119,0.152594,0.1926341,0.6087239,0.4623812,0.9046421,0.5457793,0.1153695,0.3626387,0.05596148,0.9027497,0.9445839,0.7251369,0.24291,0.9201278,0.2269891,0.4333334,0.6433235,0.05192823,0.8125057,0.1212863,0.3906673,0.874774,0.08273528,0.1242584,0.3509879,0.6582213,0.2944296,0.685701,0.5294932,0.04254721,0.6147743,0.4112418,0.3471337,0.5271299,0.7808682,0.8264426,0.07628764,0.7533788,0.1201345,0.4354576,0.07110719,0.02147697,0.4866688,0.3278808,0.1230038,0.5574703,0.3961131,0.4681848,0.6366729,0.5404684,0.260661,0.442307,0.09703285,0.5138157,0.9203913,0.4739287,0.6705813,0.2206315,0.7064025,0.256876,0.452738,0.03656924,0.09983668,1,0.3820511,0.4286234,0.5157296,0.8352425,0.9341368,0.6916738,0.9268263,0.1239005,0.1139035,0.0516769,0.0520552,0.2859626,0.6389843,0.7891954,0.3083993,0.2209822,0.2530467,0.005665359,0.0457916,0.4943865,0.5751629,0.5000155,0.9142086,0.9080706,0.1456677,0.5191036,0.6042019,0.6873668,0.183093,0.3206737,0.8232407,0.4126299,0.2989082,0.9231246,0.6256317,0.6527958,0.1204081,0.9435598,0.7307725,0.2604925,0.4105328,0.8225409,0.8331961,0.8832703,0.5498334,0.4910898,0.7091673,0.05317174,0.7744232,0.01549748,0.3356117,0.3183218,0.6520113,0.1867923,0.7824866,0.09833174,0.5001587
"74",0.4247394,0.894877,0.1799498,0.9719754,0.6566668,0.7445518,0.7274778,0.9720081,0.3038567,0.185024,0.3323312,0.6738239,0.0009063983,0.8827604,0.3723402,0.0006765246,0.9277513,0.02794998,0.02332501,0.008521566,0.08477862,0.004386009,0.6564418,0.001365802,0.4651022,0.002344108,0.9534575,0.0002097204,0.0006937203,0.1896059,0.033824,0.09211008,0.0005363678,6.365198e-05,3.333072e-06,0.000396587,0.0007467135,0.0009735823,0.003129155,0.3630696,0.3747089,0.09212086,0.1341319,0.3600915,0.001612804,0.008387538,6.935079e-08,0.03988981,0.6237344,0.07263336,0.09342783,0.932291,0.2677262,0.9706392,0.2534212,0.1810992,0.75751,0.7221657,0.8926038,0.4957748,0.2208613,0.0546558,0.05354651,9.967015e-05,3.850752e-06,0.008250109,0.6833335,0.1214759,0.1215174,0.7745893,0.04154228,8.204869e-07,0.8229233,1,0.08579402,0.1065591,0.09948089,0.8269053,0.4981893,0.8197247,0.0006216313,0.07747376,0.2160131,0.0006185732,0.232855,0.02567236,5.326986e-05,0.09887894,0.001439517,0.7038413,0.5548675,0.0812755,0.02040371,0.05213284,0.3288871,0.5231493,0.7497838,0.4620703,0.9289242,0.07987906,0.1868361,0.6492983,0.07301273,0.2597206,0.8138451,0.03977769,0.205905,0.6308622,0.0005536662,6.614182e-07,0.035823,0.925031,0.2541341,0.1011961,0.2173557,3.036099e-05,0.1892597,0.3580968,6.924648e-05,0.3131532,0.3816642,0.9218869,0.8010994,0.04425712,0.02497846,0.2178595,0.89765,0.0001003911,0.5297261,0.211853
"75",0.9313599,0.8661548,0.4407053,0.5594313,0.1658827,0.1061741,0.8482605,0.5192364,0.489066,0.7741585,0.3163766,0.8071878,0.02018856,0.4560364,0.005078071,0.8699002,0.8880943,0.003661193,0.5438119,0.3410566,0.04642735,0.7077316,0.347893,0.7125874,0.1587746,0.09848595,0.7441611,0.717243,0.7837679,0.6868984,0.007037261,0.1234845,0.4315024,0.9289936,0.7761712,0.03121412,0.7373273,0.4984697,0.09736382,0.04815797,0.09033562,0.0057842,0.01908937,0.2223685,0.7995723,0.7447633,0.2429694,0.4379307,0.7240632,0.06462933,0.6241275,0.5482355,0.852962,0.001232682,0.4540246,0.8809599,0.7418984,0.1169571,0.1192558,2.816708e-08,0.4625983,0.07985653,0.607166,0.01639513,0.5326294,0.8449134,0.0005205392,0.0769353,0.3439921,0.6296637,0.5522669,0.8487534,0.7942305,0.7635755,1,0.1898181,0.4875556,0.3311995,0.1487587,0.00354908,0.7187455,0.2827299,0.4520593,0.6818764,0.4360835,0.1129288,0.2846956,0.8086267,0.6080501,0.2780839,0.8113845,0.2584101,0.3899384,0.01602534,0.006469776,0.1364449,0.6884757,0.8916154,0.3687899,0.9985704,0.004189775,0.8852931,0.08587463,0.2108308,0.7669904,0.7838872,0.479235,0.0008874324,0.1808238,0.4465728,0.4942377,0.1000442,0.3112135,0.8070761,0.3248055,0.823645,0.3119971,0.3993739,0.2012174,0.6465492,0.1948663,0.1904375,0.6095847,0.01076592,0.7999383,0.2630185,0.680313,0.1068471,0.5180897,0.4653906
"76",0.5250664,0.04123559,0.275941,0.8900249,0.1172994,0.3353627,0.6213956,0.3410884,0.08956709,0.2699291,0.8541634,0.3637646,0.1159055,0.1551063,0.02286284,0.4024197,0.2225413,0.6971677,0.0162918,0.06965702,0.1657659,0.05206518,0.3437865,0.01083662,0.4273351,0.2878294,0.6670522,0.267933,0.8972848,0.9594244,0.1021761,0.7218333,0.9983186,0.4587534,0.277396,0.0003861396,0.2754182,0.8510389,0.4552219,0.5653999,0.8077997,0.9161548,0.01957554,0.003020196,0.1205831,0.1982143,0.2150845,0.2808001,0.5292812,0.9436689,0.0009865208,0.4329249,0.910587,0.8381515,0.8376195,0.8633281,0.3343212,0.2307123,0.9233837,0.2688561,0.2267364,0.8349982,0.08500648,0.8521395,0.2682836,0.4118794,0.1334367,0.1149661,0.643788,0.8781128,0.2361483,0.4140815,0.1404879,0.2124105,0.8745189,1,0.7439739,0.7097188,0.09506093,0.3324293,0.006389367,0.1967703,0.008149919,0.2279377,0.0180574,0.3966241,0.4878768,0.2218877,0.0210668,0.001452843,0.3979058,0.6838389,0.1173286,0.9744099,0.3581579,0.3421743,0.3759812,0.04928238,0.5842568,0.238834,0.2462973,0.1494536,0.1834696,0.1958948,0.155057,0.77331,0.4070998,0.07601796,0.3901706,0.05226347,0.2244852,0.7596399,0.1602435,0.8837294,0.5285278,0.0001058051,0.001197388,0.006146364,0.6323594,0.4726617,0.1130247,0.7578214,0.2360033,0.03508293,0.3433744,0.1360554,0.6030628,0.4003263,0.1737812,0.03255263
